a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
-999.0,264.3409423828125,156.3409423828125,108,1710,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,491.5603332519531,285.5603332519531,206,1710,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,625.4524078369141,341.45240783691406,284,1710,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,728.5090923309326,393.5090923309326,335,1710,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.43695068359375,139.43695068359375,110,1711,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,357.3245849609375,146.3245849609375,211,1711,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,528.2749977111816,254.27499771118164,274,1711,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,649.7276458740234,337.72764587402344,312,1711,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,229.22479248046875,121.22479248046875,108,1712,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,432.4468994140625,227.4468994140625,205,1712,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,570.5337524414062,282.53375244140625,288,1712,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,636.3129119873047,302.3129119873047,334,1712,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.63048553466797,143.63048553466797,109,1713,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,370.5553436279297,160.5553436279297,210,1713,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,588.583553314209,314.583553314209,274,1713,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,607.6228790283203,278.6228790283203,329,1713,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.16948699951172,141.16948699951172,111,1714,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,402.7329635620117,187.73296356201172,215,1714,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,518.9043045043945,233.90430450439453,285,1714,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,713.4347057342529,378.43470573425293,335,1714,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,215.01998901367188,105.01998901367188,110,1715,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,428.94468688964844,217.94468688964844,211,1715,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,556.6073360443115,279.6073360443115,277,1715,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,759.9200973510742,433.9200973510742,326,1715,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.08013153076172,138.08013153076172,111,1716,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,418.61395263671875,206.61395263671875,212,1716,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,543.5555953979492,275.5555953979492,268,1716,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,723.488374710083,394.488374710083,329,1716,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.86868286132812,140.86868286132812,115,1717,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,389.28969955444336,167.28969955444336,222,1717,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,605.5905609130859,313.59056091308594,292,1717,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,680.0067462921143,343.00674629211426,337,1717,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.53799438476562,136.53799438476562,111,1718,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,368.7050247192383,163.70502471923828,205,1718,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,501.3811950683594,229.38119506835938,272,1718,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,758.6504669189453,444.6504669189453,314,1718,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.6143035888672,126.61430358886719,110,1719,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,360.2796630859375,148.2796630859375,212,1719,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,556.0449829101562,268.04498291015625,288,1719,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,680.4926853179932,343.49268531799316,337,1719,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,258.5463638305664,147.5463638305664,111,172,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,430.6441421508789,209.6441421508789,221,172,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,639.7978191375732,348.79781913757324,291,172,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,741.3755149841309,399.37551498413086,342,172,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.94969177246094,134.94969177246094,114,1720,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,362.8322525024414,149.8322525024414,213,1720,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,533.3025512695312,251.30255126953125,282,1720,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,651.3376445770264,322.33764457702637,329,1720,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.19354248046875,130.19354248046875,106,1721,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,396.4083557128906,194.40835571289062,202,1721,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,526.0858764648438,254.08587646484375,272,1721,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,650.0230407714844,329.0230407714844,321,1721,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,222.26131439208984,123.26131439208984,99,1722,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,437.39842224121094,243.39842224121094,194,1722,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,585.5991592407227,316.59915924072266,269,1722,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,755.78125,435.78125,320,1722,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,264.29528045654297,147.29528045654297,117,1723,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,397.24315643310547,177.24315643310547,220,1723,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,467.24914169311523,185.24914169311523,282,1723,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,625.5244255065918,290.5244255065918,335,1723,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.1741943359375,144.1741943359375,112,1724,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,405.0808162689209,184.0808162689209,221,1724,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,593.5968017578125,305.5968017578125,288,1724,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,642.7355003356934,312.73550033569336,330,1724,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.82208251953125,135.82208251953125,113,1725,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,343.999755859375,140.999755859375,203,1725,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,605.299711227417,330.299711227417,275,1725,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,716.3825645446777,394.38256454467773,322,1725,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.88771057128906,137.88771057128906,114,1726,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,352.57093811035156,153.57093811035156,199,1726,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,541.2116527557373,266.2116527557373,275,1726,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,639.5829830169678,310.5829830169678,329,1726,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.19158172607422,137.19158172607422,115,1727,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,397.0050048828125,183.0050048828125,214,1727,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,550.0170745849609,266.01707458496094,284,1727,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,642.3838176727295,303.3838176727295,339,1727,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,259.4694519042969,144.46945190429688,115,1728,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,396.5091247558594,192.50912475585938,204,1728,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,566.4058837890625,294.4058837890625,272,1728,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,677.5576667785645,351.55766677856445,326,1728,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.65357971191406,124.65357971191406,114,1729,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,363.2176513671875,155.2176513671875,208,1729,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,589.0541610717773,310.05416107177734,279,1729,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,646.1428833007812,318.14288330078125,328,1729,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,235.28156280517578,126.28156280517578,109,173,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,369.2231979370117,172.22319793701172,197,173,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,535.4546031951904,264.45460319519043,271,173,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,662.5482635498047,334.5482635498047,328,173,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,245.33512115478516,140.33512115478516,105,1730,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,380.9942626953125,172.9942626953125,208,1730,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,553.3352661132812,281.33526611328125,272,1730,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,727.6782875061035,406.6782875061035,321,1730,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.00911712646484,133.00911712646484,111,1731,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,418.3049011230469,214.30490112304688,204,1731,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,460.8110809326172,180.8110809326172,280,1731,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,624.9264526367188,302.92645263671875,322,1731,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,232.17251586914062,121.17251586914062,111,1732,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,363.68682861328125,153.68682861328125,210,1732,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,514.2451572418213,229.2451572418213,285,1732,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,658.199047088623,317.19904708862305,341,1732,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,245.6024169921875,133.6024169921875,112,1733,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,415.5594177246094,211.55941772460938,204,1733,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,542.1708374023438,274.17083740234375,268,1733,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,676.873779296875,356.873779296875,320,1733,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,289.8466339111328,182.8466339111328,107,1734,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,443.3922424316406,237.39224243164062,206,1734,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,558.7761535644531,274.7761535644531,284,1734,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,692.8082313537598,353.80823135375977,339,1734,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.16845703125,136.16845703125,112,1735,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,416.49339294433594,203.49339294433594,213,1735,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,530.569019317627,252.56901931762695,278,1735,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,656.8083438873291,327.8083438873291,329,1735,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.33177947998047,139.33177947998047,113,1736,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,403.9562683105469,197.95626831054688,206,1736,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,593.0311450958252,322.0311450958252,271,1736,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,656.358642578125,336.358642578125,320,1736,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.24891662597656,132.24891662597656,110,1737,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,409.6396484375,201.6396484375,208,1737,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,535.1358509063721,270.13585090637207,265,1737,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,703.356351852417,374.356351852417,329,1737,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.48916625976562,138.48916625976562,111,1738,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,376.37843322753906,170.37843322753906,206,1738,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,592.845947265625,320.845947265625,272,1738,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,652.7724170684814,333.77241706848145,319,1738,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.05998992919922,139.05998992919922,109,1739,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,381.5696105957031,175.56961059570312,206,1739,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,513.3943862915039,237.3943862915039,276,1739,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,679.2730693817139,352.27306938171387,327,1739,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,233.07064056396484,126.07064056396484,107,174,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,386.90223693847656,171.90223693847656,215,174,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,526.2730979919434,256.27309799194336,270,174,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,648.5485973358154,329.54859733581543,319,174,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.3426971435547,129.3426971435547,109,1740,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,412.03636169433594,207.03636169433594,205,1740,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,550.5628509521484,274.56285095214844,276,1740,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,678.0020904541016,350.00209045410156,328,1740,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.70249938964844,126.70249938964844,115,1741,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,401.4387512207031,186.43875122070312,215,1741,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,582.4512462615967,291.4512462615967,291,1741,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,745.1717071533203,401.1717071533203,344,1741,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.2420654296875,139.2420654296875,112,1742,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,404.0078811645508,195.00788116455078,209,1742,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,624.5717658996582,350.5717658996582,274,1742,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,635.6494140625,315.6494140625,320,1742,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.480224609375,140.480224609375,112,1743,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,395.3858184814453,185.3858184814453,210,1743,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,552.8128528594971,281.81285285949707,271,1743,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,698.4736251831055,382.47362518310547,316,1743,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.740234375,125.740234375,112,1744,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,412.6201171875,196.6201171875,216,1744,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,540.2210235595703,250.2210235595703,290,1744,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,660.2005424499512,326.2005424499512,334,1744,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,257.679443359375,141.679443359375,116,1745,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,403.0264492034912,184.0264492034912,219,1745,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,591.5985107421875,308.5985107421875,283,1745,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,730.6613121032715,396.6613121032715,334,1745,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,290.7786560058594,181.77865600585938,109,1746,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,363.0475616455078,153.0475616455078,210,1746,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,540.90602684021,259.90602684020996,281,1746,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,690.0962352752686,365.09623527526855,325,1746,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,263.51600646972656,146.51600646972656,117,1747,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.464599609375,183.464599609375,217,1747,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,572.0364799499512,291.0364799499512,281,1747,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,775.8994750976562,447.89947509765625,328,1747,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,240.0778045654297,134.0778045654297,106,1748,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,378.5005187988281,168.50051879882812,210,1748,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,576.1200752258301,310.1200752258301,266,1748,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,614.2945213317871,303.2945213317871,311,1748,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.8480224609375,135.8480224609375,112,1749,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,371.72947692871094,165.72947692871094,206,1749,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,458.9686050415039,184.9686050415039,274,1749,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,626.4328670501709,307.4328670501709,319,1749,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.4409637451172,134.4409637451172,113,175,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,334.4701919555664,131.4701919555664,203,175,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,603.4760799407959,336.4760799407959,267,175,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,729.7667026519775,408.76670265197754,321,175,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.10061645507812,138.10061645507812,108,1750,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,337.4325485229492,124.43254852294922,213,1750,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,528.5555419921875,240.5555419921875,288,1750,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,715.8146286010742,375.8146286010742,340,1750,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.01983642578125,131.01983642578125,111,1751,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,386.4471740722656,177.44717407226562,209,1751,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,542.7491054534912,263.7491054534912,279,1751,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,621.7514362335205,294.7514362335205,327,1751,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,235.4656982421875,129.4656982421875,106,1752,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,425.8833923339844,229.88339233398438,196,1752,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.1674041748047,272.1674041748047,266,1752,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,735.6247138977051,430.6247138977051,305,1752,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,213.71771240234375,107.71771240234375,106,1753,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,349.8826904296875,133.8826904296875,216,1753,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,472.8462448120117,194.84624481201172,278,1753,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,708.4135437011719,393.4135437011719,315,1753,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,223.52981567382812,113.52981567382812,110,1754,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,418.89198303222656,205.89198303222656,213,1754,10,0.5,1000.0,Pseudolikelihood one-parameter
